EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
360.2,63.97998,5,5,2.8563687801361084,1801,0.0,1.4313885,-0.0022597312927246094,0.004138221,0.00208179,0.00208179
366.1818181818182,63.3818,6,11,5.27333664894104,4028,0.0,1.4145732,0.6040789186954498,0.0047152205,0.0019576943,0.0019576943
365.6875,54.219,5,16,7.779818534851074,5851,0.0,1.4334493,0.6904380619525909,0.0037318114,0.0029538707,0.0029538707
361.45454545454544,57.15472,6,22,10.310863256454468,7952,0.0,1.4370931,0.8814787119626999,0.004373441,0.0024623089,0.0024623089
356.07142857142856,59.128696,6,28,12.727302551269531,9970,0.0,1.4137262,0.9548923075199127,0.005872584,0.0061339643,0.0061339643
356.3235294117647,60.032448,6,34,15.192276000976562,12115,0.0,1.4455286,0.9796388298273087,0.0043030567,0.0039331918,0.0039331918
354.2,60.895073,6,40,17.656574010849,14168,0.0,1.4740522,0.9899183809757233,0.003229547,0.0031922425,0.0031922425
350.4,61.275066,6,46,20.136071920394897,16207,0.0,1.454702,0.9936747122555971,0.0041677915,0.0050296937,0.0050296937
346.1,61.705067,6,52,22.588926792144775,18220,0.0,1.4651387,0.9965656895656139,0.0036848101,0.0050306544,0.0050306544
340.25,65.974945,7,59,24.90276002883911,20468,0.0,1.4466453,0.9977859905920923,0.00505173,0.00624861,0.00624861
332.375,66.762436,6,65,27.449410438537598,22260,0.0,1.404185,0.998772548395209,0.004899063,0.0065102987,0.0065102987
324.2,67.57994,7,72,29.764378547668457,24358,0.0,1.3696206,0.9990943100419827,0.0049157185,0.008564879,0.008564879
314.675,68.53243,7,79,32.27632403373718,26412,0.0,1.3422263,0.9993227843078785,0.0050642304,0.008413446,0.008413446
304.675,69.532425,7,86,34.590198278427124,28394,0.0,1.3444102,0.9992895135655999,0.004397109,0.008764233,0.008764233
293.35,70.66493,8,94,37.041532039642334,30618,0.0,1.3725495,0.9991709503810853,0.002738963,0.009185958,0.009185958
287.075,71.292435,7,101,39.48174691200256,32549,0.0,1.3755687,0.999450633476954,0.0030455934,0.0148196975,0.0148196975
282.15,71.78493,8,109,41.88722062110901,34746,0.0,1.3792417,0.9996645379578695,0.0037209312,0.01735738,0.01735738
276.95,72.30493,7,116,44.08757662773132,36609,0.0,1.383303,0.9997278098599054,0.0031783148,0.017997261,0.017997261
272.7,72.729935,8,124,46.736021518707275,38753,0.0,1.3761818,0.9998499153880402,0.0039192797,0.015254353,0.015254353
269.225,73.07744,8,132,49.34152889251709,40821,0.0,1.347055,0.9998362090263981,0.0040474213,0.01467582,0.01467582
265.275,73.472435,8,140,51.98541760444641,42895,0.0,1.3544314,0.9998075905750738,0.0017037909,0.025048342,0.025048342
261.75,73.824936,8,148,54.233145236968994,44954,0.0,1.3254706,0.9999108904448804,0.0024026048,0.020990234,0.020990234
259.4,74.05994,8,156,56.79964470863342,46985,0.0,1.3283713,0.9998644879815402,0.001405989,0.018259598,0.018259598
258.025,74.19743,8,164,59.14831495285034,49074,0.0,1.3049405,0.9998959061631467,0.005178906,0.014101263,0.014101263
259.0,74.09994,8,172,61.40668535232544,51181,0.0,1.2634468,0.9998968974032323,0.0033757803,0.01408904,0.01408904
258.05,74.19494,8,180,63.9010443687439,53217,0.0,1.224286,0.9999095288221724,0.0038351256,0.015389862,0.015389862
257.85,74.214935,8,188,66.28191232681274,55268,0.0,1.1998018,0.999909025769739,0.0024604937,0.028241493,0.028241493
258.8,74.11995,8,196,68.82393550872803,57337,0.0,1.169423,0.9999475396361959,0.003328438,0.025558963,0.025558963
257.65,74.23494,8,204,71.33982443809509,59380,0.0,1.165667,0.999935557905701,0.0028172126,0.009691126,0.009691126
257.125,74.28744,7,211,73.99693846702576,61202,0.0,1.1506957,0.9999377369895228,0.003351112,0.018698033,0.018698033
