# {"t_start": 1566434107.7609885, "env_id": "SignalizedEco-v0"} 
r,l,t
-8750,888,65.807191
-2000,394,66.210557
-1000,346,66.507431
-17500,1001,67.386028
-3000,335,67.683913
-750,469,68.080117
-8750,848,68.821297
-1500,301,69.086922
-4750,813,69.805673
-4750,474,70.215445
-4750,676,70.810972
-1000,264,71.05102
-5250,968,71.859364
-3250,305,72.113633
-1000,483,72.519883
-3000,623,73.041254
-500,346,73.322505
-4250,532,73.761041
-5000,622,74.254236
-1500,189,74.410486
-6500,663,84.333849
-1500,332,84.680507
-2000,299,85.043574
-6000,548,85.67288
-3500,801,86.461843
-750,258,86.690619
-2000,438,87.081243
-5000,584,87.629403
-2250,587,88.149329
-5250,568,88.649332
-3250,422,89.042014
-2250,407,89.452691
-2500,362,89.796438
-1750,365,90.147541
-1750,436,90.55536
-8250,980,91.521469
-750,494,91.927718
-3000,540,92.416362
-2000,837,93.21453
-750,266,93.481268
-6500,610,101.862179
-1000,297,102.096555
-750,424,102.455928
-1750,455,102.867784
-1000,284,103.102158
-1500,386,103.46153
-1500,433,103.836532
-1750,328,104.119179
-1750,445,104.495335
-2500,394,104.839082
-750,249,105.057833
-1250,277,105.292207
-1500,534,105.716534
-1750,403,106.061778
-3000,397,106.407707
-250,351,106.690241
-1500,207,106.846492
-2000,202,107.006993
-1500,430,107.376895
-2000,385,107.70824
-1250,436,108.115789
-1500,323,108.385685
-3500,311,108.651305
-1000,471,109.039389
-1000,267,109.242514
-2500,406,109.571984
-500,269,109.779391
-2000,521,110.204656
-2250,438,118.465621
-1000,445,118.840617
-1250,400,119.219316
-1250,281,119.469315
-500,351,119.751827
-1750,331,120.033074
-1250,420,120.425022
-1000,367,120.726154
-500,378,121.054281
-1750,419,121.41972
-1500,292,121.654096
-1750,332,121.92527
-2000,447,122.321818
-2500,419,122.713609
-3750,601,123.3259
-2000,330,123.641649
-1250,382,124.016592
-1250,462,124.506669
-1500,441,124.93285
-3750,562,125.420616
-2500,410,125.782583
-1250,344,126.081638
-2500,425,126.426824
-1500,333,126.72798
-1500,348,127.0317
-1500,363,135.419963
-1750,456,135.805946
-1250,322,136.074654
-1500,212,136.263535
-2250,424,136.644186
-1750,392,136.99965
-1750,426,137.376221
-1250,320,137.661759
-1750,363,137.982066
-1250,272,138.233464
-1250,381,138.565753
-1000,350,138.878256
-750,272,139.128254
-1000,274,139.395483
-1750,335,139.724796
-1750,348,140.02167
-1250,368,140.318544
-750,396,140.652216
-1000,479,141.029758
-750,274,141.2839
-1000,351,141.616302
-1500,451,142.00571
-1500,350,142.322455
-1750,327,142.603727
-1500,395,142.931853
-1500,362,143.272219
-1250,339,143.59123
-1750,446,143.996459
