# {"t_start": 1565578193.1011198, "env_id": "SignalizedEco-v0"} 
r,l,t
-3570.82325,19,7.489944
-4053.37583,354,7.862025
-3638.849434,59,7.932025
-3613.677471,43,7.974026
-3616.774937,48,8.023025
-3763.078635,133,8.138026
-3589.978229,29,8.161026
-3819.222805,151,8.280026
-3608.361313,39,8.313064
-3590.558111,29,8.338065
-3788.903787,134,8.446065
-3594.564381,31,8.472065
-3616.107148,46,8.509064
-3598.879432,39,8.540064
-3632.214997,51,8.585065
-3694.431183,91,8.659584
-3690.026255,84,8.732583
-3592.17906,30,8.758583
-3739.874364,114,8.854584
-3697.858996,89,8.926625
-4046.206681,319,9.287625
-3590.575941,29,9.322628
-3590.537113,30,9.362627
-3698.605813,93,9.482675
-3704.505199,96,9.606675
-3639.269057,55,9.673674
-3607.266958,39,9.710675
-3624.920092,52,9.768197
-3590.776816,29,9.805198
-3976.375393,261,10.028197
-3553.326734,10,10.037198
-3638.789203,59,10.085197
-3553.316442,10,10.093197
-3630.96984,54,10.137198
-3595.388434,32,10.163197
-3612.118571,43,10.197197
-3589.453325,29,10.220196
-3625.931452,50,10.260196
-3590.709459,30,10.284197
-3633.949487,55,10.328196
-3828.369858,156,10.453197
-3597.960806,33,10.479236
-3598.993538,34,10.506236
-3591.09916,30,10.530236
-3593.320056,31,10.554234
-3618.909348,49,10.593236
-3590.747965,29,10.617235
-3810.779838,149,10.747235
-3634.87515,57,10.798236
-3642.783796,61,10.848234
-3694.68727,91,10.923234
-3624.920669,52,10.966234
-3692.619226,90,11.039235
-3592.790076,30,11.063237
-3810.622367,149,11.182235
-3636.809697,58,11.228236
-3616.830728,48,11.266236
-3620.43661,50,11.306237
-4002.374537,266,11.525235
-3594.966406,32,11.552236
-3984.835064,259,11.762236
-4006.63937,270,11.982276
-3628.567775,50,12.021276
-3630.939103,55,12.065276
-3590.87592,35,14.692869
-3698.414396,93,14.77487
-3602.307891,36,14.806869
-3619.301045,45,14.846868
-3625.833079,48,14.887869
-3682.769294,85,14.956869
-3594.378939,32,14.984869
-3698.55368,93,15.06387
-3553.316861,10,15.071869
-3586.519806,27,15.093869
