# {"t_start": 1566439225.5594916, "env_id": "SignalizedEco-v0"} 
r,l,t
-5025.573428,560,44.383546
-7958.880976,643,45.0413
-1488.220825,237,45.279038
-1955.378073,314,45.546252
-5753.160469,638,46.09737
-5074.760801,335,46.411946
-5715.357826,558,46.90055
-2331.265046,391,50.376572
-8326.677634,797,51.021416
-2840.846469,363,51.318292
-4503.655172,612,51.819701
-2445.085176,323,52.089588
-2946.156041,204,52.262492
-2651.198595,616,52.751058
-2651.43777,492,55.514716
-2393.722222,367,55.830385
-2670.554691,410,56.163965
-2242.228258,334,56.445215
-2933.882179,444,56.804593
-3355.371618,605,57.299395
-2536.33912,469,57.678583
-1394.712644,410,60.287269
-2883.655272,533,60.714696
-3202.986696,404,61.058445
-5525.150343,511,61.467023
-2421.574829,353,61.7525
-6819.127725,475,62.143128
-2269.208093,388,62.455624
-3643.91652,515,65.143339
-6137.08871,449,65.52406
-1392.777778,370,65.825109
-6661.138764,478,66.215737
-4121.225581,539,66.668859
-2898.814804,458,67.04725
-2560.657602,512,69.731787
-1850.114304,432,70.106789
-2524.752091,470,70.514699
-2523.428474,512,70.942003
-3722.999488,553,71.383713
-4942.969798,482,71.789963
-3805.080285,534,74.487509
-3035.90045,328,74.753134
-3192.149985,364,75.035719
-2099.196282,433,75.41492
-3391.476184,450,75.826783
-4188.056194,488,76.295526
-2184.596065,472,76.69162
-2680.610303,383,77.019744
-2316.718391,408,79.651569
-1707.695402,393,79.96407
-2901.33043,299,80.214067
-2646.604931,382,80.512178
-1943.545015,413,80.828865
-2159.310633,462,81.203869
-2327.166181,353,81.485115
-1748.491637,450,84.075501
-3138.773308,492,84.466128
-2340.481427,389,84.768562
-2120.091131,444,85.127936
-3886.876636,498,85.519987
-2574.555172,461,85.900558
-2343.17362,502,86.324578
-3014.270373,426,88.896678
-2412.387777,431,89.240428
-2149.066836,450,89.615426
-1812.741338,448,89.9604
-3895.920302,486,90.353205
-2859.387731,467,90.733976
-1765.508433,270,90.952728
-2864.182652,508,93.584744
-3170.167346,532,94.006618
-3188.931713,494,94.402675
-2608.586022,456,94.778204
-2379.595532,390,95.09497
-7350.031174,537,95.518116
-2232.433651,497,95.921196
-2026.065711,443,98.52282
-2239.767122,380,98.835321
-1863.876157,383,99.134614
-3933.0604,434,99.478364
-2745.73506,449,99.84321
-2618.924192,506,100.249459
-2640.202304,444,100.610323
-3069.677349,462,103.215062
-1257.018519,463,103.591274
-4690.948111,517,104.001759
-2393.740741,469,104.376759
-4450.975282,441,104.75176
-2043.65465,440,105.112412
-2031.196023,433,107.736983
-2641.032857,422,108.083902
-1759.548838,443,108.427655
-1892.177083,372,108.724529
