# {"t_start": 1566440560.3034315, "env_id": "SignalizedEco-v0"} 
r,l,t
-13466.724775,623,48.539527
-8223.56449,715,49.172567
-8710.128006,813,49.833062
-6353.043541,486,50.233197
-18513.523722,1001,51.066427
-13247.033694,973,54.97861
-6049.294442,430,55.326574
-3107.046233,425,55.655946
-2714.491406,486,56.050797
-2688.551783,318,56.335809
-3690.345968,518,58.995824
-4502.552341,641,59.517177
-6981.720147,574,59.99444
-2227.758741,504,60.38925
-9545.602674,757,61.018509
-2140.719128,450,61.388394
-5865.369258,475,64.018165
-3604.947846,458,64.399794
-2881.843189,544,64.821683
-2184.690978,279,65.057697
-4089.981692,422,65.403878
-2882.272871,413,65.747644
-2127.238542,382,66.060145
-2289.488061,547,68.783582
-5388.178446,602,69.269437
-2519.431935,506,69.679888
-3471.411338,395,69.9929
-3409.903107,519,70.428938
-2245.471247,429,70.774065
-7347.370262,502,73.436002
-3531.023458,453,73.799563
-4763.52372,549,74.238542
-2417.828419,443,74.602142
-2618.33773,619,75.106652
-2186.492456,533,75.544152
-2895.934631,426,78.266924
-3769.687557,610,78.766923
-2204.365479,504,79.159662
-4862.310254,512,79.585759
-3118.65807,457,79.976384
-3989.33082,467,80.368367
-2501.402077,566,83.097324
-2567.398443,584,83.618402
-1792.245906,521,84.044497
-4517.8233,462,84.420814
-1960.98976,494,84.878217
-5601.24026,509,85.285493
-2691.661342,395,88.003912
-2582.940506,579,88.463694
-2499.34726,471,88.842897
-2354.479779,511,89.250498
-2494.26228,530,89.676625
-2755.014091,488,90.134234
-1945.27706,547,92.992204
-2269.143066,441,93.33595
-3004.068627,466,93.712448
-2143.758317,466,94.122913
-1710.487821,480,94.562814
-3029.104947,523,95.031568
-2422.730244,494,95.42916
-2549.357341,533,98.209772
-1969.957844,528,98.695221
-4310.671672,568,99.165357
-4581.116343,534,99.612924
-3865.460327,497,100.014047
-2308.392997,519,102.735423
-2096.101309,523,103.189955
-1960.705528,502,103.635836
-2147.798323,529,104.102526
-3553.414021,528,104.538617
-2685.94125,467,104.970458
-2779.855664,525,107.781593
-2584.761017,541,108.250343
-2680.945468,477,108.672218
-2401.241487,493,109.128751
-2389.875083,520,109.571506
-2482.589517,511,109.977755
-2138.0584,562,112.706365
-1687.038722,528,113.165004
-2462.631389,581,113.633756
-3858.861662,554,114.086878
-2024.441601,511,114.509995
-3219.152311,555,114.964241
-2451.184679,563,117.87131
-3450.532116,555,118.360152
-2538.844549,571,118.833141
-2496.311539,561,119.30189
-2236.811785,556,119.746226
-2906.72634,541,122.443075
-2868.924917,551,122.901622
-1725.436015,553,123.354744
-2541.526193,528,123.792246
-2342.377805,511,124.219624
-2448.064903,547,124.662823
-1864.002114,522,127.357341
-3273.78922,540,127.816418
-2184.46837,549,128.275026
-2288.396492,583,128.775027
-2527.666945,552,129.228152
-2030.065518,517,129.639794
-2485.300414,564,132.366091
-3191.897945,540,132.819218
-2824.699326,573,133.287967
-1680.310092,529,133.730985
-2962.240886,545,134.168485
-2641.285933,524,136.855489
-2149.187756,547,137.322929
-2167.660038,557,137.781644
-2490.675971,502,138.203519
-1857.745076,536,138.661287
-2472.186179,547,139.104427
-1759.874799,528,141.934682
-2427.52825,526,142.372183
-2638.443867,543,142.83064
-2224.342256,520,143.257963
-4876.124252,533,143.695464
-2767.617189,574,144.169603
-2454.623032,599,146.996747
-2562.915615,482,147.407203
-2826.762694,529,147.861534
-1892.731745,548,148.33447
-2142.890879,584,148.827631
-3176.453971,540,151.858954
-2663.890952,559,152.374594
-2151.19391,538,152.863443
-2139.86775,526,153.316566
-4229.571761,576,153.833427
-2743.542893,574,154.352288
-3426.268902,563,157.275
-4454.514064,570,157.777675
-3056.506967,560,158.294434
-2764.621637,552,158.763183
-1842.313488,559,159.295692
-2558.557712,546,159.737377
-2431.222023,577,162.568559
-3629.185276,558,163.037309
-2747.813363,555,163.507388
-1880.432191,546,163.947556
-3997.104753,555,164.404886
-2205.664536,530,167.083111
-2091.011741,524,167.52196
-2817.756187,595,168.032036
-2135.474578,545,168.469535
-2133.846925,528,168.908308
-2833.446922,551,169.349996
-3127.117314,553,172.099678
-3206.016594,536,172.545231
-2504.499847,522,172.983922
-2649.104481,515,173.409989
-2230.068932,540,173.847489
-1994.453058,538,176.54915
-2228.840988,551,177.003595
-3163.775749,531,177.459856
-2028.189288,530,177.899668
-2721.528765,526,178.322738
-2267.25927,545,178.765643
-2559.841886,556,181.496145
-1733.978156,517,181.943564
-2591.877576,541,182.384254
-3175.113795,526,182.827423
-2442.748822,533,183.264924
-2084.78151,552,183.703576
-2061.89087,527,186.585206
-2500.765929,528,187.024869
-2115.064833,540,187.526268
-2183.926252,518,188.000453
-3137.352164,499,188.426577
-1820.034152,516,188.848451
-3264.140714,539,191.616998
-1772.610381,534,192.071336
-2966.307241,556,192.544324
-1735.195314,550,193.003331
-1709.56317,553,193.442084
-2302.305334,571,232.8327
-2502.69104,567,233.367368
-3894.500345,563,233.841947
-2703.169444,554,234.311988
-2841.591108,538,234.760743
-3167.344261,538,235.213883
-3987.366492,560,237.948476
-2401.583663,564,238.434138
-2136.918571,523,238.891461
-2441.285131,556,239.360211
-2453.982194,552,239.815737
-2124.30114,539,240.269976
-4706.402198,536,242.980035
-2302.171939,571,243.448785
-2175.205346,563,243.930933
-2149.278633,567,244.403916
-3104.037239,534,244.847113
-2436.844428,573,247.58279
-2117.410453,559,248.037138
-2466.370911,545,248.509126
-2095.308829,555,248.972172
-2771.861688,556,249.430728
-2905.793454,593,249.9208
-2305.217243,575,252.662971
-2368.09661,552,253.131722
-2789.200063,560,253.590462
-1854.822451,599,254.090465
-2584.192921,554,254.527965
-2198.671002,569,257.227173
-2432.764202,569,257.697182
-2314.960488,580,258.170128
-1781.59891,585,258.641438
-2373.750588,561,259.100166
-3105.670831,562,261.822215
-2572.760068,556,262.290957
-2193.898305,566,262.75971
-2167.232508,570,263.216309
-2157.246559,557,263.687827
-2430.576988,570,264.145241
-1805.539506,550,266.838093
-1606.210997,608,267.330139
-2119.280365,552,267.783272
-3256.04639,561,268.236389
-2219.953165,581,268.708596
-1938.49909,590,271.418001
-2106.404932,564,271.871129
-2236.119641,586,272.386751
-1761.550339,550,272.829279
-2172.11445,557,273.29916
-2905.584532,565,273.752284
-1918.959389,594,276.461757
-1813.191688,616,276.979925
-2197.635441,572,277.43305
-1861.76009,617,277.95008
